161,1,1,1,1,64,1
162,1,1,1,1,32,1
163,1,1,1,1,16,1
164,1,1,1,1,8,1
165,1,1,1,1,4,1
166,1,1,1,1,2,1
167,4096,4096,4096,2048,2048,2
168,4096,4096,4096,1024,1024,2
169,4096,4096,4096,512,512,2
170,4096,4096,4096,256,256,2
171,4096,4096,4096,128,128,2
172,4096,4096,4096,64,64,2
173,4096,4096,4096,32,32,2
174,4096,4096,4096,16,16,2
175,4096,4096,4096,8,8,2
176,4096,4096,4096,4,4,2
177,4096,4096,4096,2,2,2
178,4096,4096,4096,1,1,2
179,2048,2048,2048,4096,4096,2
180,2048,2048,2048,1024,1024,2
181,2048,2048,2048,512,512,2
182,2048,2048,2048,256,256,2
183,2048,2048,2048,128,128,2
184,2048,2048,2048,64,64,2
185,2048,2048,2048,32,32,2
186,2048,2048,2048,16,16,2
187,2048,2048,2048,8,8,2
188,2048,2048,2048,4,4,2
189,2048,2048,2048,2,2,2
190,2048,2048,2048,1,1,2
191,1024,1024,1024,4096,4096,2
192,1024,1024,1024,2048,2048,2
193,1024,1024,1024,512,512,2
194,1024,1024,1024,256,256,2
195,1024,1024,1024,128,128,2
196,1024,1024,1024,64,64,2
197,1024,1024,1024,32,32,2
198,1024,1024,1024,16,16,2
199,1024,1024,1024,8,8,2
200,1024,1024,1024,4,4,2
201,1024,1024,1024,2,2,2
202,1024,1024,1024,1,1,2
203,512,512,512,4096,4096,2
204,512,512,512,2048,2048,2
205,512,512,512,1024,1024,2
206,512,512,512,256,256,2
207,512,512,512,128,128,2
208,512,512,512,64,64,2
209,512,512,512,32,32,2
210,512,512,512,16,16,2
211,512,512,512,8,8,2
212,512,512,512,4,4,2
213,512,512,512,2,2,2
214,512,512,512,1,1,2
215,256,256,256,4096,4096,2
216,256,256,256,2048,2048,2
217,256,256,256,1024,1024,2
218,256,256,256,512,512,2
219,256,256,256,128,128,2
220,256,256,256,64,64,2
221,256,256,256,32,32,2
222,256,256,256,16,16,2
223,256,256,256,8,8,2
224,256,256,256,4,4,2
225,256,256,256,2,2,2
226,256,256,256,1,1,2
227,128,128,128,4096,4096,2
228,128,128,128,2048,2048,2
229,128,128,128,1024,1024,2
230,128,128,128,512,512,2
231,128,128,128,256,256,2
232,128,128,128,64,64,2
233,128,128,128,32,32,2
234,128,128,128,16,16,2
235,128,128,128,8,8,2
236,128,128,128,4,4,2
237,128,128,128,2,2,2
238,128,128,128,1,1,2
239,64,64,64,4096,4096,2
240,64,64,64,2048,2048,2
241,64,64,64,1024,1024,2
242,64,64,64,512,512,2
243,64,64,64,256,256,2
244,64,64,64,128,128,2
245,64,64,64,32,32,2
246,64,64,64,16,16,2
247,64,64,64,8,8,2
248,64,64,64,4,4,2
249,64,64,64,2,2,2
250,64,64,64,1,1,2
251,32,32,32,4096,4096,2
252,32,32,32,2048,2048,2
253,32,32,32,1024,1024,2
254,32,32,32,512,512,2
255,32,32,32,256,256,2
256,32,32,32,128,128,2
257,32,32,32,64,64,2
258,32,32,32,16,16,2
259,32,32,32,8,8,2
260,32,32,32,4,4,2
261,32,32,32,2,2,2
262,32,32,32,1,1,2
263,16,16,16,4096,4096,2
264,16,16,16,2048,2048,2
265,16,16,16,1024,1024,2
266,16,16,16,512,512,2
267,16,16,16,256,256,2
268,16,16,16,128,128,2
269,16,16,16,64,64,2
270,16,16,16,32,32,2
271,16,16,16,8,8,2
272,16,16,16,4,4,2
273,16,16,16,2,2,2
274,16,16,16,1,1,2
275,8,8,8,4096,4096,2
276,8,8,8,2048,2048,2
277,8,8,8,1024,1024,2
278,8,8,8,512,512,2
279,8,8,8,256,256,2
280,8,8,8,128,128,2
281,8,8,8,64,64,2
282,8,8,8,32,32,2
283,8,8,8,16,16,2
284,8,8,8,4,4,2
285,8,8,8,2,2,2
286,8,8,8,1,1,2
287,4,4,4,4096,4096,2
288,4,4,4,2048,2048,2
289,4,4,4,1024,1024,2
290,4,4,4,512,512,2
291,4,4,4,256,256,2
292,4,4,4,128,128,2
293,4,4,4,64,64,2
294,4,4,4,32,32,2
295,4,4,4,16,16,2
296,4,4,4,8,8,2
297,4,4,4,2,2,2
298,4,4,4,1,1,2
299,2,2,2,4096,4096,2
300,2,2,2,2048,2048,2
301,2,2,2,1024,1024,2
302,2,2,2,512,512,2
303,2,2,2,256,256,2
304,2,2,2,128,128,2
305,2,2,2,64,64,2
306,2,2,2,32,32,2
307,2,2,2,16,16,2
308,2,2,2,8,8,2
309,2,2,2,4,4,2
310,2,2,2,1,1,2
311,1,1,1,4096,4096,2
312,1,1,1,2048,2048,2
313,1,1,1,1024,1024,2
314,1,1,1,512,512,2
315,1,1,1,256,256,2
316,1,1,1,128,128,2
317,1,1,1,64,64,2
318,1,1,1,32,32,2
319,1,1,1,16,16,2
320,1,1,1,8,8,2
321,1,1,1,4,4,2
322,1,1,1,2,2,2
323,4096,2048,1024,512,128,0
324,4096,2048,1024,512,64,0
325,4096,2048,1024,512,32,0
326,4096,2048,1024,512,16,0
327,4096,2048,1024,512,8,0
328,4096,2048,1024,512,4,0
329,4096,2048,1024,512,2,0
330,4096,2048,1024,512,1,0
331,4096,2048,1024,256,128,0
332,4096,2048,1024,256,64,0
333,4096,2048,1024,256,32,0
334,4096,2048,1024,256,16,0
335,4096,2048,1024,256,8,0
336,4096,2048,1024,256,4,0
337,4096,2048,1024,256,2,0
338,4096,2048,1024,256,1,0
339,4096,2048,1024,128,64,0
340,4096,2048,1024,128,32,0
341,4096,2048,1024,128,16,0
342,4096,2048,1024,128,8,0
343,4096,2048,1024,128,4,0
344,4096,2048,1024,128,2,0
345,4096,2048,1024,128,1,0
346,4096,2048,1024,64,32,0
347,4096,2048,1024,64,16,0
348,4096,2048,1024,64,8,0
349,4096,2048,1024,64,4,0
350,4096,2048,1024,64,2,0
351,4096,2048,1024,64,1,0
352,4096,2048,1024,32,16,0
353,4096,2048,1024,32,8,0
354,4096,2048,1024,32,4,0
355,4096,2048,1024,32,2,0
356,4096,2048,1024,32,1,0
357,4096,2048,1024,16,8,0
358,4096,2048,1024,16,4,0
359,4096,2048,1024,16,2,0
360,4096,2048,1024,16,1,0
361,4096,2048,1024,8,4,0
362,4096,2048,1024,8,2,0
363,4096,2048,1024,8,1,0
364,4096,2048,1024,4,2,0
365,4096,2048,1024,4,1,0
366,4096,2048,1024,2,1,0
367,4096,2048,512,256,128,0
368,4096,2048,512,256,64,0
369,4096,2048,512,256,32,0
370,4096,2048,512,256,16,0
371,4096,2048,512,256,8,0
372,4096,2048,512,256,4,0
373,4096,2048,512,256,2,0
374,4096,2048,512,256,1,0
375,4096,2048,512,128,64,0
376,4096,2048,512,128,32,0
377,4096,2048,512,128,16,0
378,4096,2048,512,128,8,0
379,4096,2048,512,128,4,0
380,4096,2048,512,128,2,0
381,4096,2048,512,128,1,0
382,4096,2048,512,64,32,0
383,4096,2048,512,64,16,0
384,4096,2048,512,64,8,0
385,4096,2048,512,64,4,0
386,4096,2048,512,64,2,0
387,4096,2048,512,64,1,0
388,4096,2048,512,32,16,0
389,4096,2048,512,32,8,0
390,4096,2048,512,32,4,0
391,4096,2048,512,32,2,0
392,4096,2048,512,32,1,0
393,4096,2048,512,16,8,0
394,4096,2048,512,16,4,0
395,4096,2048,512,16,2,0
396,4096,2048,512,16,1,0
397,4096,2048,512,8,4,0
398,4096,2048,512,8,2,0
399,4096,2048,512,8,1,0
400,4096,2048,512,4,2,0
401,4096,2048,512,4,1,0
402,4096,2048,512,2,1,0
403,4096,2048,256,128,64,0
404,4096,2048,256,128,32,0
405,4096,2048,256,128,16,0
406,4096,2048,256,128,8,0
407,4096,2048,256,128,4,0
408,4096,2048,256,128,2,0
409,4096,2048,256,128,1,0
410,4096,2048,256,64,32,0
411,4096,2048,256,64,16,0
412,4096,2048,256,64,8,0
413,4096,2048,256,64,4,0
414,4096,2048,256,64,2,0
415,4096,2048,256,64,1,0
416,4096,2048,256,32,16,0
417,4096,2048,256,32,8,0
418,4096,2048,256,32,4,0
419,4096,2048,256,32,2,0
420,4096,2048,256,32,1,0
421,4096,2048,256,16,8,0
422,4096,2048,256,16,4,0
423,4096,2048,256,16,2,0
424,4096,2048,256,16,1,0
425,4096,2048,256,8,4,0
426,4096,2048,256,8,2,0
427,4096,2048,256,8,1,0
428,4096,2048,256,4,2,0
429,4096,2048,256,4,1,0
430,4096,2048,256,2,1,0
431,4096,2048,128,64,32,0
432,4096,2048,128,64,16,0
433,4096,2048,128,64,8,0
434,4096,2048,128,64,4,0
435,4096,2048,128,64,2,0
436,4096,2048,128,64,1,0
437,4096,2048,128,32,16,0
438,4096,2048,128,32,8,0
439,4096,2048,128,32,4,0
440,4096,2048,128,32,2,0
441,4096,2048,128,32,1,0
442,4096,2048,128,16,8,0
443,4096,2048,128,16,4,0
444,4096,2048,128,16,2,0
445,4096,2048,128,16,1,0
446,4096,2048,128,8,4,0
447,4096,2048,128,8,2,0
448,4096,2048,128,8,1,0
449,4096,2048,128,4,2,0
450,4096,2048,128,4,1,0
451,4096,2048,128,2,1,0
452,4096,2048,64,32,16,0
453,4096,2048,64,32,8,0
454,4096,2048,64,32,4,0
455,4096,2048,64,32,2,0
456,4096,2048,64,32,1,0
457,4096,2048,64,16,8,0
458,4096,2048,64,16,4,0
459,4096,2048,64,16,2,0
460,4096,2048,64,16,1,0
461,4096,2048,64,8,4,0
462,4096,2048,64,8,2,0
463,4096,2048,64,8,1,0
464,4096,2048,64,4,2,0
465,4096,2048,64,4,1,0
466,4096,2048,64,2,1,0
467,4096,2048,32,16,8,0
468,4096,2048,32,16,4,0
469,4096,2048,32,16,2,0
470,4096,2048,32,16,1,0
471,4096,2048,32,8,4,0
472,4096,2048,32,8,2,0
473,4096,2048,32,8,1,0
474,4096,2048,32,4,2,0
475,4096,2048,32,4,1,0
476,4096,2048,32,2,1,0
477,4096,2048,16,8,4,0
478,4096,2048,16,8,2,0
479,4096,2048,16,8,1,0
480,4096,2048,16,4,2,0
481,4096,2048,16,4,1,0
482,4096,2048,16,2,1,0
483,4096,2048,8,4,2,0
484,4096,2048,8,4,1,0
485,4096,2048,8,2,1,0
486,4096,2048,4,2,1,0
487,4096,1024,512,256,128,0
488,4096,1024,512,256,64,0
489,4096,1024,512,256,32,0
490,4096,1024,512,256,16,0
491,4096,1024,512,256,8,0
492,4096,1024,512,256,4,0
493,4096,1024,512,256,2,0
494,4096,1024,512,256,1,0
495,4096,1024,512,128,64,0
496,4096,1024,512,128,32,0
497,4096,1024,512,128,16,0
498,4096,1024,512,128,8,0
499,4096,1024,512,128,4,0
500,4096,1024,512,128,2,0
501,4096,1024,512,128,1,0
502,4096,1024,512,64,32,0
503,4096,1024,512,64,16,0
504,4096,1024,512,64,8,0
505,4096,1024,512,64,4,0
506,4096,1024,512,64,2,0
507,4096,1024,512,64,1,0
508,4096,1024,512,32,16,0
509,4096,1024,512,32,8,0
510,4096,1024,512,32,4,0
511,4096,1024,512,32,2,0
512,4096,1024,512,32,1,0
513,4096,1024,512,16,8,0
514,4096,1024,512,16,4,0
515,4096,1024,512,16,2,0
516,4096,1024,512,16,1,0
517,4096,1024,512,8,4,0
518,4096,1024,512,8,2,0
519,4096,1024,512,8,1,0
520,4096,1024,512,4,2,0
521,4096,1024,512,4,1,0
522,4096,1024,512,2,1,0
523,4096,1024,256,128,64,0
524,4096,1024,256,128,32,0
525,4096,1024,256,128,16,0
526,4096,1024,256,128,8,0
527,4096,1024,256,128,4,0
528,4096,1024,256,128,2,0
529,4096,1024,256,128,1,0
530,4096,1024,256,64,32,0
531,4096,1024,256,64,16,0
532,4096,1024,256,64,8,0
533,4096,1024,256,64,4,0
534,4096,1024,256,64,2,0
535,4096,1024,256,64,1,0
536,4096,1024,256,32,16,0
537,4096,1024,256,32,8,0
538,4096,1024,256,32,4,0
539,4096,1024,256,32,2,0
540,4096,1024,256,32,1,0
541,4096,1024,256,16,8,0
542,4096,1024,256,16,4,0
543,4096,1024,256,16,2,0
544,4096,1024,256,16,1,0
545,4096,1024,256,8,4,0
546,4096,1024,256,8,2,0
547,4096,1024,256,8,1,0
548,4096,1024,256,4,2,0
549,4096,1024,256,4,1,0
550,4096,1024,256,2,1,0
551,4096,1024,128,64,32,0
552,4096,1024,128,64,16,0
553,4096,1024,128,64,8,0
554,4096,1024,128,64,4,0
555,4096,1024,128,64,2,0
556,4096,1024,128,64,1,0
557,4096,1024,128,32,16,0
558,4096,1024,128,32,8,0
559,4096,1024,128,32,4,0
560,4096,1024,128,32,2,0
561,4096,1024,128,32,1,0
562,4096,1024,128,16,8,0
563,4096,1024,128,16,4,0
564,4096,1024,128,16,2,0
565,4096,1024,128,16,1,0
566,4096,1024,128,8,4,0
567,4096,1024,128,8,2,0
568,4096,1024,128,8,1,0
569,4096,1024,128,4,2,0
570,4096,1024,128,4,1,0
571,4096,1024,128,2,1,0
572,4096,1024,64,32,16,0
573,4096,1024,64,32,8,0
574,4096,1024,64,32,4,0
575,4096,1024,64,32,2,0
576,4096,1024,64,32,1,0
577,4096,1024,64,16,8,0
578,4096,1024,64,16,4,0
579,4096,1024,64,16,2,0
580,4096,1024,64,16,1,0
581,4096,1024,64,8,4,0
582,4096,1024,64,8,2,0
583,4096,1024,64,8,1,0
584,4096,1024,64,4,2,0
585,4096,1024,64,4,1,0
586,4096,1024,64,2,1,0
587,4096,1024,32,16,8,0
588,4096,1024,32,16,4,0
589,4096,1024,32,16,2,0
590,4096,1024,32,16,1,0
591,4096,1024,32,8,4,0
592,4096,1024,32,8,2,0
593,4096,1024,32,8,1,0
594,4096,1024,32,4,2,0
595,4096,1024,32,4,1,0
596,4096,1024,32,2,1,0
597,4096,1024,16,8,4,0
598,4096,1024,16,8,2,0
599,4096,1024,16,8,1,0
600,4096,1024,16,4,2,0
601,4096,1024,16,4,1,0
602,4096,1024,16,2,1,0
603,4096,1024,8,4,2,0
604,4096,1024,8,4,1,0
605,4096,1024,8,2,1,0
606,4096,1024,4,2,1,0
607,4096,512,256,128,64,0
608,4096,512,256,128,32,0
609,4096,512,256,128,16,0
610,4096,512,256,128,8,0
611,4096,512,256,128,4,0
612,4096,512,256,128,2,0
613,4096,512,256,128,1,0
614,4096,512,256,64,32,0
615,4096,512,256,64,16,0
616,4096,512,256,64,8,0
617,4096,512,256,64,4,0
618,4096,512,256,64,2,0
619,4096,512,256,64,1,0
620,4096,512,256,32,16,0
621,4096,512,256,32,8,0
622,4096,512,256,32,4,0
623,4096,512,256,32,2,0
624,4096,512,256,32,1,0
625,4096,512,256,16,8,0
626,4096,512,256,16,4,0
627,4096,512,256,16,2,0
628,4096,512,256,16,1,0
629,4096,512,256,8,4,0
630,4096,512,256,8,2,0
631,4096,512,256,8,1,0
632,4096,512,256,4,2,0
633,4096,512,256,4,1,0
634,4096,512,256,2,1,0
635,4096,512,128,64,32,0
636,4096,512,128,64,16,0
637,4096,512,128,64,8,0
638,4096,512,128,64,4,0
639,4096,512,128,64,2,0
640,4096,512,128,64,1,0
641,4096,512,128,32,16,0
642,4096,512,128,32,8,0
643,4096,512,128,32,4,0
644,4096,512,128,32,2,0
645,4096,512,128,32,1,0
646,4096,512,128,16,8,0
647,4096,512,128,16,4,0
648,4096,512,128,16,2,0
649,4096,512,128,16,1,0
650,4096,512,128,8,4,0
651,4096,512,128,8,2,0
652,4096,512,128,8,1,0
653,4096,512,128,4,2,0
654,4096,512,128,4,1,0
655,4096,512,128,2,1,0
656,4096,512,64,32,16,0
657,4096,512,64,32,8,0
658,4096,512,64,32,4,0
659,4096,512,64,32,2,0
660,4096,512,64,32,1,0
661,4096,512,64,16,8,0
662,4096,512,64,16,4,0
663,4096,512,64,16,2,0
664,4096,512,64,16,1,0
665,4096,512,64,8,4,0
666,4096,512,64,8,2,0
667,4096,512,64,8,1,0
668,4096,512,64,4,2,0
669,4096,512,64,4,1,0
670,4096,512,64,2,1,0
671,4096,512,32,16,8,0
672,4096,512,32,16,4,0
673,4096,512,32,16,2,0
674,4096,512,32,16,1,0
675,4096,512,32,8,4,0
676,4096,512,32,8,2,0
677,4096,512,32,8,1,0
678,4096,512,32,4,2,0
679,4096,512,32,4,1,0
680,4096,512,32,2,1,0
681,4096,512,16,8,4,0
682,4096,512,16,8,2,0
683,4096,512,16,8,1,0
684,4096,512,16,4,2,0
685,4096,512,16,4,1,0
686,4096,512,16,2,1,0
687,4096,512,8,4,2,0
688,4096,512,8,4,1,0
689,4096,512,8,2,1,0
690,4096,512,4,2,1,0
691,4096,256,128,64,32,0
692,4096,256,128,64,16,0
693,4096,256,128,64,8,0
694,4096,256,128,64,4,0
695,4096,256,128,64,2,0
696,4096,256,128,64,1,0
697,4096,256,128,32,16,0
698,4096,256,128,32,8,0
699,4096,256,128,32,4,0
700,4096,256,128,32,2,0
701,4096,256,128,32,1,0
702,4096,256,128,16,8,0
703,4096,256,128,16,4,0
704,4096,256,128,16,2,0
705,4096,256,128,16,1,0
706,4096,256,128,8,4,0
707,4096,256,128,8,2,0
708,4096,256,128,8,1,0
709,4096,256,128,4,2,0
710,4096,256,128,4,1,0
711,4096,256,128,2,1,0
712,4096,256,64,32,16,0
713,4096,256,64,32,8,0
714,4096,256,64,32,4,0
715,4096,256,64,32,2,0
716,4096,256,64,32,1,0
717,4096,256,64,16,8,0
718,4096,256,64,16,4,0
719,4096,256,64,16,2,0
720,4096,256,64,16,1,0
721,4096,256,64,8,4,0
722,4096,256,64,8,2,0
723,4096,256,64,8,1,0
724,4096,256,64,4,2,0
725,4096,256,64,4,1,0
726,4096,256,64,2,1,0
727,4096,256,32,16,8,0
728,4096,256,32,16,4,0
729,4096,256,32,16,2,0
730,4096,256,32,16,1,0
731,4096,256,32,8,4,0
732,4096,256,32,8,2,0
733,4096,256,32,8,1,0
734,4096,256,32,4,2,0
735,4096,256,32,4,1,0
736,4096,256,32,2,1,0
737,4096,256,16,8,4,0
738,4096,256,16,8,2,0
739,4096,256,16,8,1,0
740,4096,256,16,4,2,0
741,4096,256,16,4,1,0
742,4096,256,16,2,1,0
743,4096,256,8,4,2,0
744,4096,256,8,4,1,0
745,4096,256,8,2,1,0
746,4096,256,4,2,1,0
747,4096,128,64,32,16,0
748,4096,128,64,32,8,0
749,4096,128,64,32,4,0
750,4096,128,64,32,2,0
751,4096,128,64,32,1,0
752,4096,128,64,16,8,0
753,4096,128,64,16,4,0
754,4096,128,64,16,2,0
755,4096,128,64,16,1,0
756,4096,128,64,8,4,0
757,4096,128,64,8,2,0
758,4096,128,64,8,1,0
759,4096,128,64,4,2,0
760,4096,128,64,4,1,0
761,4096,128,64,2,1,0
762,4096,128,32,16,8,0
763,4096,128,32,16,4,0
764,4096,128,32,16,2,0
765,4096,128,32,16,1,0
766,4096,128,32,8,4,0
767,4096,128,32,8,2,0
768,4096,128,32,8,1,0
769,4096,128,32,4,2,0
770,4096,128,32,4,1,0
771,4096,128,32,2,1,0
772,4096,128,16,8,4,0
773,4096,128,16,8,2,0
774,4096,128,16,8,1,0
775,4096,128,16,4,2,0
776,4096,128,16,4,1,0
777,4096,128,16,2,1,0
778,4096,128,8,4,2,0
779,4096,128,8,4,1,0
780,4096,128,8,2,1,0
781,4096,128,4,2,1,0
782,4096,64,32,16,8,0
783,4096,64,32,16,4,0
784,4096,64,32,16,2,0
785,4096,64,32,16,1,0
786,4096,64,32,8,4,0
787,4096,64,32,8,2,0
788,4096,64,32,8,1,0
789,4096,64,32,4,2,0
790,4096,64,32,4,1,0
791,4096,64,32,2,1,0
792,4096,64,16,8,4,0
793,4096,64,16,8,2,0
794,4096,64,16,8,1,0
795,4096,64,16,4,2,0
796,4096,64,16,4,1,0
797,4096,64,16,2,1,0
798,4096,64,8,4,2,0
799,4096,64,8,4,1,0
800,4096,64,8,2,1,0
801,4096,64,4,2,1,0
802,4096,32,16,8,4,0
803,4096,32,16,8,2,0
804,4096,32,16,8,1,0
805,4096,32,16,4,2,0
806,4096,32,16,4,1,0
807,4096,32,16,2,1,0
808,4096,32,8,4,2,0
809,4096,32,8,4,1,0
810,4096,32,8,2,1,0
811,4096,32,4,2,1,0
812,4096,16,8,4,2,0
813,4096,16,8,4,1,0
814,4096,16,8,2,1,0
815,4096,16,4,2,1,0
816,2048,1024,512,256,64,0
817,2048,1024,512,256,32,0
818,2048,1024,512,256,16,0
819,2048,1024,512,256,8,0
820,2048,1024,512,256,4,0
821,2048,1024,512,256,2,0
822,2048,1024,512,256,1,0
823,2048,1024,512,128,64,0
824,2048,1024,512,128,32,0
825,2048,1024,512,128,16,0
826,2048,1024,512,128,8,0
827,2048,1024,512,128,4,0
828,2048,1024,512,128,2,0
829,2048,1024,512,128,1,0
830,2048,1024,512,64,32,0
831,2048,1024,512,64,16,0
832,2048,1024,512,64,8,0
833,2048,1024,512,64,4,0
834,2048,1024,512,64,2,0
835,2048,1024,512,64,1,0
836,2048,1024,512,32,16,0
837,2048,1024,512,32,8,0
838,2048,1024,512,32,4,0
839,2048,1024,512,32,2,0
840,2048,1024,512,32,1,0
841,2048,1024,512,16,8,0
842,2048,1024,512,16,4,0
843,2048,1024,512,16,2,0
844,2048,1024,512,16,1,0
845,2048,1024,512,8,4,0
846,2048,1024,512,8,2,0
847,2048,1024,512,8,1,0
848,2048,1024,512,4,2,0
849,2048,1024,512,4,1,0
850,2048,1024,512,2,1,0
851,2048,1024,256,128,64,0
852,2048,1024,256,128,32,0
853,2048,1024,256,128,16,0
854,2048,1024,256,128,8,0
855,2048,1024,256,128,4,0
856,2048,1024,256,128,2,0
857,2048,1024,256,128,1,0
858,2048,1024,256,64,32,0
859,2048,1024,256,64,16,0
860,2048,1024,256,64,8,0
861,2048,1024,256,64,4,0
862,2048,1024,256,64,2,0
863,2048,1024,256,64,1,0
864,2048,1024,256,32,16,0
865,2048,1024,256,32,8,0
866,2048,1024,256,32,4,0
867,2048,1024,256,32,2,0
868,2048,1024,256,32,1,0
869,2048,1024,256,16,8,0
870,2048,1024,256,16,4,0
871,2048,1024,256,16,2,0
872,2048,1024,256,16,1,0
873,2048,1024,256,8,4,0
874,2048,1024,256,8,2,0
875,2048,1024,256,8,1,0
876,2048,1024,256,4,2,0
877,2048,1024,256,4,1,0
878,2048,1024,256,2,1,0
879,2048,1024,128,64,32,0
880,2048,1024,128,64,16,0
881,2048,1024,128,64,8,0
882,2048,1024,128,64,4,0
883,2048,1024,128,64,2,0
884,2048,1024,128,64,1,0
885,2048,1024,128,32,16,0
886,2048,1024,128,32,8,0
887,2048,1024,128,32,4,0
888,2048,1024,128,32,2,0
889,2048,1024,128,32,1,0
890,2048,1024,128,16,8,0
891,2048,1024,128,16,4,0
892,2048,1024,128,16,2,0
893,2048,1024,128,16,1,0
894,2048,1024,128,8,4,0
895,2048,1024,128,8,2,0
896,2048,1024,128,8,1,0
897,2048,1024,128,4,2,0
898,2048,1024,128,4,1,0
899,2048,1024,128,2,1,0
900,2048,1024,64,32,16,0
901,2048,1024,64,32,8,0
902,2048,1024,64,32,4,0
